time, src, dst, sport, dport, size, curr_rate
103400000, 78, 80, 10031, 100, 108560640, 400000000000
103400000, 81, 83, 10088, 100, 108560640, 2880000000000
103400000, 87, 89, 10027, 100, 108560640, 400000000000
103400000, 87, 89, 10026, 100, 108560640, 400000000000
103400000, 92, 94, 10089, 100, 108560640, 2880000000000
103400000, 98, 100, 10087, 100, 108560640, 2880000000000
103400000, 98, 100, 10086, 100, 108560640, 2880000000000
103400000, 106, 108, 10085, 100, 108560640, 2880000000000
103400000, 108, 118, 10033, 100, 108560640, 400000000000
103400000, 113, 115, 10092, 100, 108560640, 2880000000000
103400000, 124, 126, 10085, 100, 108560640, 2880000000000
103400000, 124, 126, 10084, 100, 108560640, 2880000000000
103500000, 4, 6, 10085, 100, 108560640, 2880000000000
103500000, 7, 9, 10031, 100, 108560640, 400000000000
103500000, 18, 28, 10030, 100, 108560640, 400000000000
103500000, 27, 29, 10086, 100, 108560640, 2880000000000
103500000, 28, 38, 10027, 100, 108560640, 400000000000
103500000, 30, 32, 10029, 100, 108560640, 400000000000
103500000, 30, 32, 10028, 100, 108560640, 400000000000
103500000, 35, 37, 10089, 100, 108560640, 2880000000000
103500000, 35, 37, 10088, 100, 108560640, 2880000000000
103500000, 40, 42, 10084, 100, 108560640, 2880000000000
103500000, 47, 41, 10088, 100, 108560640, 2880000000000
103500000, 55, 57, 10032, 100, 108560640, 203106737090
103500000, 55, 57, 10031, 100, 108560640, 145809771965
103500000, 55, 57, 10030, 100, 108560640, 118554881687
103500000, 55, 57, 10027, 100, 108560640, 203106737090
103500000, 66, 68, 10078, 100, 108560640, 2880000000000
103500000, 85, 95, 10032, 100, 108560640, 400000000000
103500000, 87, 81, 10092, 100, 108560640, 2880000000000
103500000, 97, 99, 10086, 100, 108560640, 2880000000000
103500000, 98, 100, 10088, 100, 108560640, 2880000000000
103500000, 107, 109, 10091, 100, 108560640, 2880000000000
103500000, 107, 109, 10090, 100, 108560640, 2880000000000
103500000, 117, 119, 10089, 100, 108560640, 2880000000000
103500000, 117, 119, 10088, 100, 108560640, 2880000000000
103500000, 122, 124, 10083, 100, 108560640, 2880000000000
103500000, 124, 126, 10086, 100, 108560640, 2880000000000
103600000, 1, 3, 10093, 100, 108560640, 2880000000000
103600000, 2, 12, 10030, 100, 108560640, 400000000000
103600000, 30, 32, 10030, 100, 108560640, 400000000000
103600000, 30, 24, 10085, 100, 108560640, 2880000000000
103600000, 37, 39, 10088, 100, 108560640, 2880000000000
103600000, 37, 47, 10028, 100, 108560640, 400000000000
103600000, 38, 32, 10078, 100, 108560640, 2880000000000
103600000, 38, 32, 10077, 100, 108560640, 2880000000000
103600000, 42, 44, 10081, 100, 108560640, 2880000000000
103600000, 46, 40, 10080, 100, 108560640, 2880000000000
103600000, 68, 78, 10025, 100, 108560640, 400000000000
103600000, 69, 71, 10089, 100, 108560640, 2880000000000
103600000, 90, 100, 10027, 100, 108560640, 400000000000
103600000, 92, 94, 10090, 100, 108560640, 2880000000000
103600000, 97, 99, 10087, 100, 108560640, 2880000000000
103600000, 101, 103, 10088, 100, 108560640, 2880000000000
103600000, 101, 103, 10087, 100, 108560640, 2880000000000
103600000, 122, 4, 10030, 100, 108560640, 400000000000
103700000, 2, 4, 10083, 100, 108560640, 2880000000000
103700000, 19, 29, 10030, 100, 108560640, 400000000000
103700000, 20, 22, 10082, 100, 108560640, 2880000000000
103700000, 20, 22, 10081, 100, 108560640, 2880000000000
103700000, 24, 34, 10026, 100, 108560640, 301553368545
103700000, 30, 24, 10087, 100, 108560640, 2880000000000
103700000, 30, 24, 10086, 100, 108560640, 2880000000000
103700000, 38, 32, 10079, 100, 108560640, 2880000000000
103700000, 41, 43, 10089, 100, 108560640, 2880000000000
103700000, 41, 43, 10088, 100, 108560640, 2880000000000
103700000, 42, 52, 10026, 100, 108560640, 400000000000
103700000, 49, 51, 10094, 100, 108560640, 2880000000000
103700000, 49, 51, 10093, 100, 108560640, 2880000000000
103700000, 49, 51, 10092, 100, 108560640, 2880000000000
103700000, 49, 51, 10091, 100, 108560640, 2880000000000
103700000, 56, 58, 10086, 100, 108560640, 2880000000000
103700000, 56, 58, 10085, 100, 108560640, 2880000000000
103700000, 68, 70, 10081, 100, 108560640, 2880000000000
103700000, 76, 78, 10082, 100, 108560640, 2880000000000
103700000, 81, 83, 10089, 100, 108560640, 2880000000000
103700000, 82, 92, 10030, 100, 108560640, 290100816887
103700000, 83, 85, 10087, 100, 108560640, 2880000000000
103700000, 105, 107, 10090, 100, 108560640, 2880000000000
103700000, 119, 113, 10093, 100, 108560640, 2880000000000
103800000, 6, 0, 10084, 100, 108560640, 2880000000000
103800000, 15, 9, 10093, 100, 108560640, 2880000000000
103800000, 15, 9, 10092, 100, 108560640, 2880000000000
103800000, 18, 28, 10031, 100, 108560640, 400000000000
103800000, 20, 22, 10083, 100, 108560640, 2880000000000
103800000, 24, 34, 10027, 100, 108560640, 262444207897
103800000, 24, 34, 10024, 100, 108560640, 301553368545
103800000, 29, 31, 10086, 100, 108560640, 2880000000000
103800000, 63, 57, 10088, 100, 108560640, 2880000000000
103800000, 63, 57, 10087, 100, 108560640, 2880000000000
103800000, 63, 57, 10086, 100, 108560640, 2880000000000
103800000, 81, 83, 10090, 100, 108560640, 2880000000000
103800000, 85, 87, 10087, 100, 108560640, 2880000000000
103800000, 93, 95, 10090, 100, 108560640, 2880000000000
103800000, 93, 95, 10089, 100, 108560640, 2880000000000
103800000, 101, 103, 10089, 100, 108560640, 2880000000000
103800000, 111, 113, 10031, 100, 108560640, 361189079470
103800000, 111, 113, 10030, 100, 108560640, 368110966447
103800000, 111, 113, 10028, 100, 108560640, 291574884448
103800000, 116, 118, 10083, 100, 108560640, 2880000000000
103800000, 116, 118, 10082, 100, 108560640, 2880000000000
103800000, 117, 119, 10090, 100, 108560640, 2880000000000
103800000, 124, 6, 10029, 100, 108560640, 400000000000
103900000, 3, 5, 10092, 100, 108560640, 2880000000000
103900000, 15, 9, 10094, 100, 108560640, 2880000000000
103900000, 24, 34, 10029, 100, 108560640, 301553368545
103900000, 24, 34, 10028, 100, 108560640, 301553368545
103900000, 38, 32, 10080, 100, 108560640, 2880000000000
103900000, 39, 33, 10086, 100, 108560640, 2880000000000
103900000, 40, 50, 10026, 100, 108560640, 400000000000
103900000, 42, 52, 10027, 100, 108560640, 400000000000
103900000, 44, 46, 10080, 100, 108560640, 2880000000000
103900000, 47, 41, 10089, 100, 108560640, 2880000000000
103900000, 47, 49, 10031, 100, 108560640, 400000000000
103900000, 68, 70, 10082, 100, 108560640, 2880000000000
103900000, 71, 73, 10032, 100, 108560640, 400000000000
103900000, 78, 72, 10076, 100, 108560640, 2880000000000
103900000, 78, 72, 10075, 100, 108560640, 2880000000000
103900000, 78, 72, 10074, 100, 108560640, 2880000000000
103900000, 82, 92, 10032, 100, 108560640, 301553368545
103900000, 82, 92, 10027, 100, 108560640, 347982736839
103900000, 89, 99, 10031, 100, 108560640, 301553368545
103900000, 99, 101, 10083, 100, 108560640, 2880000000000
103900000, 108, 110, 10082, 100, 108560640, 2880000000000
103900000, 111, 113, 10029, 100, 108560640, 240940046914
103900000, 116, 118, 10084, 100, 108560640, 2880000000000
103900000, 117, 119, 10092, 100, 108560640, 2880000000000
103900000, 117, 119, 10091, 100, 108560640, 2880000000000
103900000, 125, 127, 10091, 100, 108560640, 2880000000000
104000000, 4, 14, 10028, 100, 108560640, 400000000000
104000000, 8, 10, 10084, 100, 108560640, 2880000000000
104000000, 9, 11, 10090, 100, 108560640, 2880000000000
104000000, 12, 14, 10086, 100, 108560640, 2880000000000
104000000, 12, 14, 10085, 100, 108560640, 2880000000000
104000000, 12, 14, 10084, 100, 108560640, 2880000000000
104000000, 24, 34, 10030, 100, 108560640, 301553368545
104000000, 31, 25, 10085, 100, 108560640, 2880000000000
104000000, 41, 51, 10030, 100, 108560640, 400000000000
104000000, 42, 44, 10082, 100, 108560640, 2880000000000
104000000, 42, 52, 10028, 100, 108560640, 400000000000
104000000, 78, 72, 10077, 100, 108560640, 2880000000000
104000000, 82, 92, 10028, 100, 108560640, 336988356440
104000000, 85, 87, 10088, 100, 108560640, 2880000000000
104000000, 89, 99, 10030, 100, 108560640, 350776684272
104000000, 89, 99, 10029, 100, 108560640, 350776684272
104000000, 89, 99, 10028, 100, 108560640, 350776684272
104000000, 107, 109, 10092, 100, 108560640, 2880000000000
104000000, 108, 118, 10034, 100, 108560640, 400000000000
104000000, 109, 111, 10092, 100, 108560640, 2880000000000
104000000, 111, 113, 10033, 100, 108560640, 301553368545
104000000, 113, 115, 10093, 100, 108560640, 2880000000000
104000000, 116, 126, 10033, 100, 108560640, 400000000000
104100000, 0, 10, 10030, 100, 108560640, 400000000000
104100000, 20, 22, 10086, 100, 108560640, 2880000000000
104100000, 20, 22, 10085, 100, 108560640, 2880000000000
104100000, 20, 22, 10084, 100, 108560640, 2880000000000
104100000, 31, 25, 10086, 100, 108560640, 2880000000000
104100000, 67, 69, 10090, 100, 108560640, 2880000000000
104100000, 69, 71, 10090, 100, 108560640, 2880000000000
104100000, 71, 65, 10090, 100, 108560640, 2880000000000
104100000, 71, 65, 10089, 100, 108560640, 2880000000000
104100000, 80, 82, 10086, 100, 108560640, 2880000000000
104100000, 80, 82, 10085, 100, 108560640, 2880000000000
104100000, 82, 92, 10031, 100, 108560640, 288470383806
104100000, 109, 111, 10093, 100, 108560640, 2880000000000
104100000, 111, 113, 10032, 100, 108560640, 301553368545
104100000, 115, 117, 10092, 100, 108560640, 2880000000000
104100000, 115, 117, 10091, 100, 108560640, 2880000000000
104100000, 122, 124, 10084, 100, 108560640, 2880000000000
104200000, 5, 7, 10095, 100, 108560640, 2880000000000
104200000, 9, 11, 10091, 100, 108560640, 2880000000000
104200000, 20, 22, 10087, 100, 108560640, 2880000000000
104200000, 23, 17, 10090, 100, 108560640, 2880000000000
104200000, 23, 17, 10089, 100, 108560640, 2880000000000
104200000, 29, 39, 10026, 100, 108560640, 393847085534
104200000, 33, 35, 10089, 100, 108560640, 2880000000000
104200000, 33, 35, 10088, 100, 108560640, 2880000000000
104200000, 37, 47, 10029, 100, 108560640, 400000000000
104200000, 41, 51, 10031, 100, 108560640, 400000000000
104200000, 42, 44, 10083, 100, 108560640, 2880000000000
104200000, 46, 40, 10081, 100, 108560640, 2880000000000
104200000, 50, 52, 10081, 100, 108560640, 2880000000000
104200000, 55, 57, 10028, 100, 108560640, 301553368545
104200000, 70, 64, 10077, 100, 108560640, 2880000000000
104200000, 82, 92, 10029, 100, 108560640, 246916259466
104200000, 87, 81, 10093, 100, 108560640, 2880000000000
104200000, 94, 96, 10025, 100, 108560640, 203106737090
104200000, 101, 111, 10026, 100, 108560640, 400000000000
104200000, 101, 103, 10090, 100, 108560640, 2880000000000
104200000, 104, 106, 10088, 100, 108560640, 2880000000000
104200000, 110, 112, 10026, 100, 108560640, 400000000000
104200000, 115, 125, 10032, 100, 108560640, 400000000000
104200000, 127, 121, 10092, 100, 108560640, 2880000000000
104300000, 10, 12, 10085, 100, 108560640, 2880000000000
104300000, 13, 15, 10091, 100, 108560640, 2880000000000
104300000, 30, 24, 10088, 100, 108560640, 2880000000000
104300000, 37, 39, 10089, 100, 108560640, 2880000000000
104300000, 43, 53, 10033, 100, 108560640, 400000000000
104300000, 43, 53, 10032, 100, 108560640, 400000000000
104300000, 58, 60, 10087, 100, 108560640, 2880000000000
104300000, 58, 60, 10086, 100, 108560640, 2880000000000
104300000, 83, 85, 10088, 100, 108560640, 2880000000000
104300000, 94, 96, 10031, 100, 108560640, 203106737090
104300000, 94, 96, 10030, 100, 108560640, 117223861109
104300000, 94, 96, 10028, 100, 108560640, 203106737090
104300000, 94, 96, 10027, 100, 108560640, 203106737090
104300000, 97, 99, 10089, 100, 108560640, 2880000000000
104300000, 97, 99, 10088, 100, 108560640, 2880000000000
104300000, 111, 113, 10029, 100, 108560640, 240466277333
104300000, 111, 113, 10028, 100, 108560640, 291012043197
104300000, 115, 117, 10094, 100, 108560640, 2880000000000
104300000, 115, 117, 10093, 100, 108560640, 2880000000000
104300000, 117, 119, 10093, 100, 108560640, 2880000000000
104300000, 126, 120, 10090, 100, 108560640, 2880000000000
104300000, 126, 120, 10089, 100, 108560640, 2880000000000
104300000, 126, 120, 10087, 100, 108560640, 2880000000000
104300000, 126, 120, 10088, 100, 108560640, 2880000000000
104400000, 11, 13, 10090, 100, 108560640, 2880000000000
104400000, 24, 34, 10029, 100, 108560640, 300511383684
104400000, 30, 24, 10089, 100, 108560640, 2880000000000
104400000, 37, 39, 10090, 100, 108560640, 2880000000000
104400000, 44, 54, 10030, 100, 108560640, 400000000000
104400000, 55, 57, 10032, 100, 108560640, 301553368545
104400000, 55, 57, 10031, 100, 108560640, 272904885982
104400000, 55, 57, 10030, 100, 108560640, 259277440843
104400000, 55, 57, 10027, 100, 108560640, 301553368545
104400000, 69, 71, 10091, 100, 108560640, 2880000000000
104400000, 70, 64, 10078, 100, 108560640, 2880000000000
104400000, 71, 65, 10091, 100, 108560640, 2880000000000
104400000, 83, 85, 10089, 100, 108560640, 2880000000000
104400000, 87, 89, 10028, 100, 108560640, 400000000000
104400000, 94, 96, 10033, 100, 108560640, 203106737090
104400000, 94, 96, 10031, 100, 108560640, 134049689264
104400000, 94, 88, 10087, 100, 108560640, 2880000000000
104400000, 94, 88, 10086, 100, 108560640, 2880000000000
104400000, 94, 88, 10085, 100, 108560640, 2880000000000
104400000, 95, 89, 10091, 100, 108560640, 2880000000000
104400000, 95, 89, 10090, 100, 108560640, 2880000000000
104400000, 99, 101, 10084, 100, 108560640, 2880000000000
104400000, 100, 110, 10032, 100, 108560640, 400000000000
104400000, 100, 110, 10031, 100, 108560640, 400000000000
104400000, 109, 111, 10094, 100, 108560640, 2880000000000
104400000, 111, 113, 10031, 100, 108560640, 360489128991
104400000, 111, 113, 10029, 100, 108560640, 239626404688
104400000, 120, 2, 10031, 100, 108560640, 203106737090
104400000, 120, 2, 10029, 100, 108560640, 203106737090
104400000, 120, 2, 10028, 100, 108560640, 203106737090
104400000, 124, 126, 10087, 100, 108560640, 2880000000000
104500000, 2, 4, 10084, 100, 108560640, 2880000000000
104500000, 7, 9, 10032, 100, 108560640, 400000000000
104500000, 12, 22, 10028, 100, 108560640, 400000000000
104500000, 12, 22, 10027, 100, 108560640, 400000000000
104500000, 24, 34, 10030, 100, 108560640, 300428869103
104500000, 24, 34, 10029, 100, 108560640, 294888429258
104500000, 24, 34, 10026, 100, 108560640, 300797472629
104500000, 24, 26, 10085, 100, 108560640, 2880000000000
104500000, 25, 27, 10085, 100, 108560640, 2880000000000
104500000, 40, 50, 10027, 100, 108560640, 400000000000
104500000, 50, 52, 10082, 100, 108560640, 2880000000000
104500000, 52, 54, 10081, 100, 108560640, 2880000000000
104500000, 55, 57, 10028, 100, 108560640, 299055197957
104500000, 81, 83, 10091, 100, 108560640, 2880000000000
104500000, 93, 95, 10091, 100, 108560640, 2880000000000
104500000, 94, 96, 10031, 100, 108560640, 110900953430
104500000, 94, 96, 10029, 100, 108560640, 203106737090
104500000, 94, 88, 10088, 100, 108560640, 2880000000000
104500000, 94, 96, 10026, 100, 108560640, 203106737090
104500000, 94, 96, 10025, 100, 108560640, 159786575498
104500000, 103, 97, 10087, 100, 108560640, 2880000000000
104500000, 103, 97, 10086, 100, 108560640, 2880000000000
104500000, 106, 108, 10086, 100, 108560640, 2880000000000
104500000, 111, 113, 10033, 100, 108560640, 300364277342
104500000, 111, 113, 10031, 100, 108560640, 359266199372
104500000, 111, 113, 10028, 100, 108560640, 288676087703
104500000, 115, 125, 10033, 100, 108560640, 400000000000
104500000, 121, 123, 10091, 100, 108560640, 2880000000000
104600000, 11, 13, 10091, 100, 108560640, 2880000000000
104600000, 15, 9, 10095, 100, 108560640, 2880000000000
104600000, 20, 22, 10088, 100, 108560640, 2880000000000
104600000, 24, 34, 10030, 100, 108560640, 299012329070
104600000, 24, 34, 10028, 100, 108560640, 300743924124
104600000, 24, 34, 10026, 100, 108560640, 297679940663
104600000, 24, 34, 10025, 100, 108560640, 203106737090
104600000, 25, 35, 10031, 100, 108560640, 400000000000
104600000, 40, 42, 10085, 100, 108560640, 2880000000000
104600000, 44, 46, 10081, 100, 108560640, 2880000000000
104600000, 55, 57, 10032, 100, 108560640, 299387164922
104600000, 55, 57, 10029, 100, 108560640, 203106737090
104600000, 64, 74, 10027, 100, 108560640, 400000000000
104600000, 82, 92, 10030, 100, 108560640, 345050408443
104600000, 90, 92, 10092, 100, 108560640, 2880000000000
104600000, 94, 96, 10030, 100, 108560640, 98797449637
104600000, 94, 96, 10028, 100, 108560640, 176698316718
104600000, 94, 96, 10027, 100, 108560640, 173232310286
104600000, 99, 101, 10085, 100, 108560640, 2880000000000
104600000, 111, 113, 10031, 100, 108560640, 357786468206
104600000, 111, 105, 10088, 100, 108560640, 2880000000000
104600000, 118, 120, 10024, 100, 108560640, 400000000000
104600000, 118, 120, 10023, 100, 108560640, 400000000000
104600000, 124, 126, 10088, 100, 108560640, 2880000000000
104700000, 12, 14, 10087, 100, 108560640, 2880000000000
104700000, 24, 34, 10031, 100, 108560640, 400000000000
104700000, 24, 34, 10029, 100, 108560640, 293248231981
104700000, 24, 34, 10027, 100, 108560640, 261816837278
104700000, 24, 26, 10086, 100, 108560640, 2880000000000
104700000, 24, 34, 10026, 100, 108560640, 296160276498
104700000, 24, 34, 10025, 100, 108560640, 77514412522
104700000, 24, 34, 10024, 100, 108560640, 350776684272
104700000, 31, 25, 10087, 100, 108560640, 2880000000000
104700000, 32, 34, 10081, 100, 108560640, 2880000000000
104700000, 32, 34, 10080, 100, 108560640, 2880000000000
104700000, 50, 52, 10083, 100, 108560640, 2880000000000
104700000, 55, 57, 10033, 100, 108560640, 203106737090
104700000, 57, 59, 10087, 100, 108560640, 2880000000000
104700000, 57, 59, 10089, 100, 108560640, 2880000000000
104700000, 57, 59, 10088, 100, 108560640, 2880000000000
104700000, 71, 65, 10092, 100, 108560640, 2880000000000
104700000, 82, 84, 10084, 100, 108560640, 2880000000000
104700000, 82, 84, 10083, 100, 108560640, 2880000000000
104700000, 90, 92, 10093, 100, 108560640, 2880000000000
104700000, 100, 102, 10085, 100, 108560640, 2880000000000
104700000, 100, 102, 10084, 100, 108560640, 2880000000000
104700000, 100, 110, 10033, 100, 108560640, 400000000000
104700000, 101, 111, 10027, 100, 108560640, 400000000000
104700000, 103, 97, 10088, 100, 108560640, 2880000000000
104700000, 111, 113, 10032, 100, 108560640, 300486986200
104700000, 111, 113, 10030, 100, 108560640, 367394807201
104700000, 111, 113, 10028, 100, 108560640, 287527757522
104700000, 117, 119, 10094, 100, 108560640, 2880000000000
104700000, 118, 120, 10025, 100, 108560640, 400000000000
104700000, 119, 121, 10029, 100, 108560640, 400000000000
104700000, 119, 121, 10028, 100, 108560640, 400000000000
104700000, 124, 126, 10089, 100, 108560640, 2880000000000
104800000, 4, 6, 10086, 100, 108560640, 2880000000000
104800000, 9, 11, 10094, 100, 108560640, 2880000000000
104800000, 9, 11, 10093, 100, 108560640, 2880000000000
104800000, 9, 11, 10092, 100, 108560640, 2880000000000
104800000, 17, 19, 10090, 100, 108560640, 2880000000000
104800000, 17, 19, 10089, 100, 108560640, 2880000000000
104800000, 24, 34, 10029, 100, 108560640, 288779286547
104800000, 24, 34, 10027, 100, 108560640, 259662982612
104800000, 24, 34, 10026, 100, 108560640, 294335636417
104800000, 27, 29, 10087, 100, 108560640, 2880000000000
104800000, 31, 25, 10088, 100, 108560640, 2880000000000
104800000, 32, 34, 10082, 100, 108560640, 2880000000000
104800000, 35, 37, 10090, 100, 108560640, 2880000000000
104800000, 35, 45, 10030, 100, 108560640, 400000000000
104800000, 44, 46, 10082, 100, 108560640, 2880000000000
104800000, 54, 48, 10081, 100, 108560640, 2880000000000
104800000, 55, 57, 10029, 100, 108560640, 154057319547
104800000, 61, 63, 10086, 100, 108560640, 2880000000000
104800000, 64, 74, 10028, 100, 108560640, 400000000000
104800000, 80, 82, 10087, 100, 108560640, 2880000000000
104800000, 82, 92, 10032, 100, 108560640, 350776684272
104800000, 82, 92, 10027, 100, 108560640, 349316460101
104800000, 83, 93, 10033, 100, 108560640, 400000000000
104800000, 89, 99, 10031, 100, 108560640, 350776684272
104800000, 90, 92, 10094, 100, 108560640, 2880000000000
104800000, 95, 89, 10092, 100, 108560640, 2880000000000
104800000, 101, 103, 10091, 100, 108560640, 2880000000000
104800000, 103, 97, 10089, 100, 108560640, 2880000000000
104800000, 108, 110, 10083, 100, 108560640, 2880000000000
104800000, 111, 113, 10030, 100, 108560640, 366295120528
104800000, 111, 105, 10089, 100, 108560640, 2880000000000
104800000, 111, 113, 10029, 100, 108560640, 239019344414
104800000, 111, 113, 10028, 100, 108560640, 286244183942
104800000, 123, 5, 10034, 100, 108560640, 400000000000
104800000, 126, 120, 10091, 100, 108560640, 2880000000000
104900000, 13, 15, 10092, 100, 108560640, 2880000000000
104900000, 24, 34, 10031, 100, 108560640, 108804449065
104900000, 24, 34, 10028, 100, 108560640, 299920767921
104900000, 24, 34, 10026, 100, 108560640, 290554368865
104900000, 24, 34, 10024, 100, 108560640, 348595124480
104900000, 26, 36, 10032, 100, 108560640, 400000000000
104900000, 32, 34, 10083, 100, 108560640, 2880000000000
104900000, 32, 42, 10027, 100, 108560640, 400000000000
104900000, 42, 44, 10084, 100, 108560640, 2880000000000
104900000, 51, 61, 10032, 100, 108560640, 400000000000
104900000, 51, 53, 10087, 100, 108560640, 2880000000000
104900000, 51, 53, 10086, 100, 108560640, 2880000000000
104900000, 51, 53, 10085, 100, 108560640, 2880000000000
104900000, 60, 70, 10031, 100, 108560640, 400000000000
104900000, 60, 70, 10030, 100, 108560640, 400000000000
104900000, 65, 67, 10092, 100, 108560640, 2880000000000
104900000, 65, 67, 10091, 100, 108560640, 2880000000000
104900000, 67, 69, 10091, 100, 108560640, 2880000000000
104900000, 82, 92, 10028, 100, 108560640, 338825537993
104900000, 85, 95, 10033, 100, 108560640, 400000000000
104900000, 85, 87, 10089, 100, 108560640, 2880000000000
104900000, 87, 81, 10094, 100, 108560640, 2880000000000
104900000, 89, 99, 10030, 100, 108560640, 375388342136
104900000, 89, 99, 10029, 100, 108560640, 375388342136
104900000, 89, 99, 10028, 100, 108560640, 375388342136
104900000, 94, 96, 10029, 100, 108560640, 185665223850
104900000, 99, 101, 10087, 100, 108560640, 2880000000000
104900000, 99, 101, 10086, 100, 108560640, 2880000000000
104900000, 111, 113, 10034, 100, 108560640, 400000000000
104900000, 111, 113, 10033, 100, 108560640, 299499390531
104900000, 111, 113, 10031, 100, 108560640, 356602767311
104900000, 111, 113, 10029, 100, 108560640, 238004916593
105000000, 1, 3, 10095, 100, 108560640, 2880000000000
105000000, 1, 3, 10094, 100, 108560640, 2880000000000
105000000, 9, 11, 10095, 100, 108560640, 2880000000000
105000000, 13, 15, 10093, 100, 108560640, 2880000000000
105000000, 14, 16, 10029, 100, 108560640, 400000000000
105000000, 14, 16, 10028, 100, 108560640, 400000000000
105000000, 14, 16, 10027, 100, 108560640, 400000000000
105000000, 24, 34, 10030, 100, 108560640, 296645430889
105000000, 24, 34, 10028, 100, 108560640, 298746378810
105000000, 24, 34, 10026, 100, 108560640, 288186206784
105000000, 38, 32, 10083, 100, 108560640, 2880000000000
105000000, 38, 32, 10082, 100, 108560640, 2880000000000
105000000, 38, 32, 10081, 100, 108560640, 2880000000000
105000000, 39, 41, 10033, 100, 108560640, 400000000000
105000000, 39, 41, 10032, 100, 108560640, 400000000000
105000000, 46, 48, 10030, 100, 108560640, 400000000000
105000000, 52, 54, 10082, 100, 108560640, 2880000000000
105000000, 55, 57, 10033, 100, 108560640, 172291497058
105000000, 55, 57, 10032, 100, 108560640, 294661679591
105000000, 55, 57, 10027, 100, 108560640, 298862510530
105000000, 67, 69, 10092, 100, 108560640, 2880000000000
105000000, 72, 74, 10081, 100, 108560640, 2880000000000
105000000, 72, 74, 10080, 100, 108560640, 2880000000000
105000000, 72, 74, 10079, 100, 108560640, 2880000000000
105000000, 82, 92, 10031, 100, 108560640, 344235191903
105000000, 91, 93, 10089, 100, 108560640, 2880000000000
105000000, 94, 96, 10025, 100, 108560640, 155422277900
105000000, 105, 115, 10032, 100, 108560640, 400000000000
105000000, 111, 113, 10033, 100, 108560640, 298396433890
105000000, 125, 127, 10092, 100, 108560640, 2880000000000
105100000, 6, 0, 10086, 100, 108560640, 2880000000000
105100000, 6, 0, 10085, 100, 108560640, 2880000000000
105100000, 8, 10, 10085, 100, 108560640, 2880000000000
105100000, 8, 10, 10086, 100, 108560640, 2880000000000
105100000, 11, 13, 10092, 100, 108560640, 2880000000000
105100000, 24, 34, 10030, 100, 108560640, 295091094886
105100000, 24, 34, 10029, 100, 108560640, 285826946242
105100000, 24, 26, 10088, 100, 108560640, 2880000000000
105100000, 24, 34, 10028, 100, 108560640, 297422264387
105100000, 24, 26, 10087, 100, 108560640, 2880000000000
105100000, 24, 34, 10026, 100, 108560640, 284109285149
105100000, 24, 34, 10024, 100, 108560640, 341623360027
105100000, 26, 36, 10033, 100, 108560640, 400000000000
105100000, 29, 39, 10030, 100, 108560640, 400000000000
105100000, 29, 39, 10026, 100, 108560640, 396923542767
105100000, 37, 39, 10092, 100, 108560640, 2880000000000
105100000, 37, 39, 10091, 100, 108560640, 2880000000000
105100000, 48, 58, 10027, 100, 108560640, 400000000000
105100000, 52, 54, 10083, 100, 108560640, 2880000000000
105100000, 55, 57, 10032, 100, 108560640, 292290299188
105100000, 55, 57, 10028, 100, 108560640, 298302149881
105100000, 63, 57, 10090, 100, 108560640, 2880000000000
105100000, 63, 57, 10089, 100, 108560640, 2880000000000
105100000, 72, 74, 10082, 100, 108560640, 2880000000000
105100000, 80, 82, 10088, 100, 108560640, 2880000000000
105100000, 82, 84, 10085, 100, 108560640, 2880000000000
105100000, 82, 92, 10029, 100, 108560640, 323458129733
105100000, 89, 91, 10087, 100, 108560640, 2880000000000
105100000, 89, 91, 10086, 100, 108560640, 2880000000000
105100000, 94, 96, 10028, 100, 108560640, 173308202656
105100000, 98, 100, 10089, 100, 108560640, 2880000000000
105100000, 101, 111, 10028, 100, 108560640, 400000000000
105100000, 103, 97, 10090, 100, 108560640, 2880000000000
105100000, 110, 112, 10027, 100, 108560640, 400000000000
105100000, 111, 113, 10034, 100, 108560640, 203106737090
105100000, 111, 113, 10029, 100, 108560640, 235844388382
105100000, 117, 127, 10033, 100, 108560640, 400000000000
105100000, 117, 127, 10032, 100, 108560640, 400000000000
105200000, 14, 16, 10030, 100, 108560640, 400000000000
105200000, 22, 16, 10084, 100, 108560640, 2880000000000
105200000, 22, 16, 10083, 100, 108560640, 2880000000000
105200000, 24, 34, 10031, 100, 108560640, 75736154295
105200000, 24, 34, 10030, 100, 108560640, 293565318475
105200000, 24, 34, 10027, 100, 108560640, 257654695220
105200000, 24, 34, 10026, 100, 108560640, 282081122231
105200000, 24, 34, 10024, 100, 108560640, 337861269958
105200000, 25, 27, 10086, 100, 108560640, 2880000000000
105200000, 27, 29, 10089, 100, 108560640, 2880000000000
105200000, 27, 29, 10088, 100, 108560640, 2880000000000
105200000, 36, 38, 10084, 100, 108560640, 2880000000000
105200000, 44, 46, 10083, 100, 108560640, 2880000000000
105200000, 46, 40, 10082, 100, 108560640, 2880000000000
105200000, 54, 48, 10082, 100, 108560640, 2880000000000
105200000, 61, 63, 10087, 100, 108560640, 2880000000000
105200000, 65, 67, 10093, 100, 108560640, 2880000000000
105200000, 81, 83, 10092, 100, 108560640, 2880000000000
105200000, 87, 89, 10029, 100, 108560640, 400000000000
105200000, 92, 94, 10091, 100, 108560640, 2880000000000
105200000, 99, 101, 10089, 100, 108560640, 2880000000000
